Module,File,Class,Method,Line,Args,Async,Decorators
ciris_engine,ciris_engine/logic/services/runtime/control_service.py,RuntimeControlService,get_capabilities,1097,self,False,
ciris_engine,ciris_engine/logic/services/runtime/control_service.py,RuntimeControlService,get_status,1120,self,False,
ciris_engine,ciris_engine/logic/services/runtime/control_service.py,RuntimeControlService,start,1136,self,True,
ciris_engine,ciris_engine/logic/services/runtime/control_service.py,RuntimeControlService,stop,1141,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,__init__,36,self|config|telemetry_service,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_start,92,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_stop,99,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_get_client,104,self,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,is_healthy,108,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,start,112,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,stop,116,self,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,get_capabilities,120,self,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,get_status,128,self,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_extract_json_from_response,150,self|raw,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_extract_json,155,cls|raw,False,classmethod
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,call_llm_structured,187,self|messages|response_model|max_tokens|temperature,True,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_get_status,263,self,False,
ciris_engine,ciris_engine/logic/services/runtime/llm_service.py,OpenAICompatibleClient,_retry_with_backoff,285,self|func,True,
ciris_engine,ciris_engine/logic/services/runtime/secrets_service.py,SecretsTools,__init__,48,self|secrets_service|time_service,False,
ciris_engine,ciris_engine/logic/services/runtime/secrets_service.py,SecretsTools,recall_secret,61,self|params|requester_id|context,True,
ciris_engine,ciris_engine/logic/services/runtime/secrets_service.py,SecretsTools,update_secrets_filter,189,self|params|requester_id|context,True,
ciris_engine,ciris_engine/logic/services/runtime/secrets_service.py,SecretsTools,list_secrets,320,self|requester_id|include_sensitive|context,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,__init__,40,self|bus_manager|time_service|db_path,False,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,start,48,self,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,stop,54,self,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,get_capabilities,58,self,False,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,get_status,72,self,False,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,is_healthy,88,self,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,get_current_state,93,self,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,get_reasoning_trace,153,self|task_id,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,get_decision_history,246,self|task_id,True,
ciris_engine,ciris_engine/logic/services/governance/visibility.py,VisibilityService,explain_action,325,self|action_id,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,__init__,31,self|memory_service|time_service|llm_service|config_service,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,start,43,self,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,stop,49,self,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_initialize,60,self,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_create_default_config,82,self,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,filter_message,180,self|message|adapter_type|is_llm_response,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_test_trigger,268,self|trigger|content|message|adapter_type,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_check_frequency,322,self|user_id|count_threshold|time_window,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_semantic_analysis,339,self|content|pattern,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_update_user_trust,345,self|user_id|priority|triggered,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_extract_content,370,self|message|adapter_type,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_extract_user_id,381,self|message|adapter_type,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_extract_channel_id,391,self|message|adapter_type,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_extract_message_id,399,self|message|adapter_type,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_is_direct_message,409,self|message|adapter_type,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_priority_value,427,self|priority,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_generate_reasoning,438,self|triggered|priority|is_llm_response,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,_save_config,454,self|reason,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,get_health,475,self,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,add_filter_trigger,504,self|trigger|trigger_list,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,remove_filter_trigger,526,self|trigger_id,True,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,get_capabilities,548,self,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,get_status,564,self,False,
ciris_engine,ciris_engine/logic/services/governance/filter.py,AdaptiveFilterService,is_healthy,582,self,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,__init__,51,self|time_service|auth_service|db_path,False,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,start,70,self,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,stop,84,self,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,get_capabilities,90,self,False,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,check_authorization,110,self|wa_id|action|resource,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,request_approval,136,self|action|context,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,grant_permission,174,self|wa_id|permission|resource,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,revoke_permission,188,self|wa_id|permission|resource,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,list_permissions,202,self|wa_id,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,send_deferral,250,self|deferral,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,get_pending_deferrals,279,self|wa_id,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,resolve_deferral,309,self|deferral_id|response,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,fetch_guidance,337,self|context,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,get_guidance,365,self|request,True,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,get_status,406,self,False,
ciris_engine,ciris_engine/logic/services/governance/wise_authority.py,WiseAuthorityService,is_healthy,425,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,__init__,21,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,start,26,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,stop,31,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,get_capabilities,35,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,get_status,45,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,is_healthy,58,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,now,62,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,now_iso,71,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/time.py,TimeService,timestamp,80,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,__init__,37,self|time_service,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,start,48,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,stop,53,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,get_capabilities,58,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,get_status,73,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,is_healthy,94,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,register_step,98,self|phase|name|handler|verifier|critical|timeout,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,initialize,129,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,verify_initialization,173,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,_is_initialized,191,self,False,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,get_initialization_status,195,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,_execute_phase,211,self|phase|steps,True,
ciris_engine,ciris_engine/logic/services/lifecycle/initialization.py,InitializationService,_execute_step,229,self|step,True,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,__init__,53,self|db_path|time_service|check_interval_seconds,False,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,start,68,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,stop,82,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_load_active_tasks,92,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_create_scheduled_task,105,self|task_id|name|goal_description|trigger_prompt|origin_thought_id|defer_until|schedule_cron,False,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_scheduler_loop,131,self,True,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_get_due_tasks,149,self|current_time,False,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_is_task_due,159,self|task|current_time,False,
ciris_engine,ciris_engine/logic/services/lifecycle/scheduler.py,TaskSchedulerService,_should_trigger_cron,176,self|task|current_time,False,
